TweetID,date,positiveScore,neutralScore,negativeScore,sentimentType,location,keyword,unigram,tweet
0985,24/10/2020,0.006798835,0.673084661,0.320116504,neutral,Shah Alam,bunuh diri,"kalau', 'ada', 'kerja', 'lain', 'aku', 'mmg', 'takkan', 'masuk', 'bidang', 'construction', 'nih', 'mmg', 'bunuh', 'diri', 'jadi', 'project', 'engineer'",kalau ada kerja lain aku mmg takkan masuk bidang construction nih mmg bunuh diri jadi project engineer
0986,24/10/2020,0.000924778,0.09155302,0.907522202,negative,Shah Alam,bunuh diri,"hanifjamals', 'tambah', 'pula', 'dengan', 'ekonomi', 'tak', 'stabil', 'kalau', 'protes', 'runtuh', 'ekonomi', 'dan', 'lagi', 'ramai', 'bunuh', 'diri'",hanifjamals tambah pula dengan ekonomi tak stabil kalau protes runtuh ekonomi dan lagi ramai bunuh diri
0987,23/10/2020,0.000355896,0.035233736,0.964410368,negative,Shah Alam,bunuh diri,"fed', 'up', 'sial', 'covid', 'blah', 'la', 'cepat', 'aku', 'nak', 'duduk', 'kolej', 'duduk', 'rumah', 'buat', 'cepat', 'nak', 'bunuh', 'diri', 'je', 'fuckup'",fed up sial covid blah la cepat aku nak duduk kolej duduk rumah buat cepat nak bunuh diri je fuckup
0988,23/10/2020,0.003544073,0.350863213,0.645592715,negative,Shah Alam,bunuh diri,"zeekbaik', 'lockdown', 'balik', 'aq', 'first', 'kluar', 'news', 'bunuh', 'diri'",zeekbaik lockdown balik aq first kluar news bunuh diri
0989,23/10/2020,0.001387873,0.137399455,0.861212671,negative,Shah Alam,kecewa,"cuma', 'kecewa', 'dgn', 'diri', 'sendiri'",cuma kecewa dgn diri sendiri
0990,22/10/2020,0.000344938,0.034148837,0.965506225,negative,Shah Alam,marah,"satu', 'je', 'i', 'nk', 'ckp', 'please', 'please', 'please', 'jangan', 'takot', 'memula', 'kan', 'rawatan', 'ye', 'tahu', 'takot', 'macam2', 'yg', 'difikir', 'tetapi', 'jgn', 'la', 'seksa', 'diri', 'kite', 'nie', 'allah', 'pon', 'marah', 'sekiranya', 'kite', 'tidak', 'berusaha', 'untuk', 'mencari', 'penawar', 'stigma', 'masyarakat', 'mmg', 'masih', 'menebal', 'but', 'what', 'important', 'life', 'must', 'go', 'on', 'dear'",satu je i nk ckp please please please jangan takot memula kan rawatan ye tahu takot macam2 yg difikir tetapi jgn la seksa diri kite nie allah pon marah sekiranya kite tidak berusaha untuk mencari penawar stigma masyarakat mmg masih menebal but what important life must go on dear
0991,22/10/2020,0.001689392,0.167249765,0.831060844,negative,Shah Alam,bunuh diri,"susah', 'payah', 'orang', 'rawat', 'kau', 'senang', 'hati', 'terjun', 'bangunan', 'bunuh', 'diri'",susah payah orang rawat kau senang hati terjun bangunan bunuh diri
0992,22/10/2020,0.001350343,0.133683917,0.86496574,negative,Shah Alam,bunuh diri,"so', 'yang', 'video', 'buang', 'anak', 'dari', 'jambatan', 'tu', 'mak', 'dia', 'tak', 'bunuh', 'diri', 'btw', 'aku', 'ingat', 'dia', 'single', 'mother', 'ada', 'suami'",so yang video buang anak dari jambatan tu mak dia tak bunuh diri btw aku ingat dia single mother ada suami
0993,22/10/2020,0.00544657,0.539210465,0.455342965,neutral,Shah Alam,bunuh diri,"harap', 'mendapat', 'bantuan', 'dari', 'kjaan', 'dgn', 'segera', 'skrg', 'dah', 'ramai', 'yg', 'tiada', 'wang', 'utk', 'susu', 'anak', 'belanja', 'rumah', 'atau', 'keluarga', 'ada', 'yg', 'berputus', 'asa', 'yg', 'hampir', 'buat', 'cubaan', 'bunuh', 'diri', 'sangkut', 'dgn', 'pinjaman', 'along', 'malaymail', 'mknjpm', 'ismailsabri60', '501awani', 'buletintv3', 'bernamatv', 'jpenerangan'",harap mendapat bantuan dari kjaan dgn segera skrg dah ramai yg tiada wang utk susu anak belanja rumah atau keluarga ada yg berputus asa yg hampir buat cubaan bunuh diri sangkut dgn pinjaman along malaymail mknjpm ismailsabri60 501awani buletintv3 bernamatv jpenerangan
0994,21/10/2020,0.003641739,0.3605322,0.635826061,negative,Shah Alam,sedih,"dihantar', 'untuk', 'membantu', 'memerangi', 'kes', 'covid19', 'tapi', 'diri', 'sendiri', 'pulak', 'positif', 'siapa', 'yg', 'tak', 'sedih', 'kan', 'moga', 'cepat', 'sembuh', 'pekerjaan', 'frontliners', 'sangatlah', 'mulia', 'bukan', 'semua', 'orang', 'mampu', 'buat', 'seperti', 'kalian'",dihantar untuk membantu memerangi kes covid19 tapi diri sendiri pulak positif siapa yg tak sedih kan moga cepat sembuh pekerjaan frontliners sangatlah mulia bukan semua orang mampu buat seperti kalian
0995,21/10/2020,0.000651943,0.064542406,0.93480565,negative,Shah Alam,bunuh diri,"ko', 'ingt', 'ko', 'hang', 'tuah', 'pulis', 'byk', 'keje', 'la', 'kes', 'macau', 'jg', 'roadblock', 'covid', 'kes', 'curi', 'excident', 'bunuh', 'diri', 'rogol', 'suka', 'sama', 'suka'",ko ingt ko hang tuah pulis byk keje la kes macau jg roadblock covid kes curi excident bunuh diri rogol suka sama suka
0996,21/10/2020,0.000295125,0.029217402,0.970487473,negative,Shah Alam,sedih,"bongok', 'la', 'elok', 'keluar', 'lagu', 'sedih', 'time', 'aku', 'buat', 'status', 'ni', 'sepi', 'mghukum', 'diri', 'kembali', 'x', 'tahu', 'nk', 'sedih', 'ke', 'nangis'",bongok la elok keluar lagu sedih time aku buat status ni sepi mghukum diri kembali x tahu nk sedih ke nangis 
0997,21/10/2020,0.002812525,0.278439997,0.718747478,negative,Shah Alam,sedih,"faizulsuermann', 'pejol', 'aku', 'diputuskan', 'hari', 'ni', 'bapak', 'setan', 'hmmm', 'sedih', 'nak', 'bunuh', 'diri', 'hmmm'",faizulsuermann pejol aku diputuskan hari ni bapak setan hmmm sedih nak bunuh diri hmmm
0998,20/10/2020,0.274904462,0.717844583,0.007250955,neutral,Shah Alam,#KitaJagaKita,"please', 'jaga', 'diri', 'stay', 'safe', 'stay', 'at', 'home', 'kita', 'jaga', 'kita', 'covid19'",please jaga diri stay safe stay at home kita jaga kita covid19
0999,20/10/2020,0.001825188,0.180693567,0.817481245,negative,Shah Alam,#COVID19,"mknjpm', 'kkmmgov', 'kes', 'covid19', 'makin', 'naik', 'hari', 'demi', 'hari', 'tunggu', 'ape', 'lg', 'nampak', 'sgt', 'dghisham', 'pun', 'dah', 'x', 'boleh', 'nak', 'buat', 'ape', 'dah', 'skrg', 'ni', 'nak', 'tunggu', 'jd', 'betul2', 'teruk', 'agaknya', 'br', 'la', 'nak', 'ambil', 'tindakkan', 'ni', 'semua', 'disebabkan', 'sikap', 'politicians', 'yg', 'tamak', 'dan', 'fikirkan', 'diri', 'sendiri'",mknjpm kkmmgov kes covid19 makin naik hari demi hari tunggu ape lg nampak sgt dghisham pun dah x boleh nak buat ape dah skrg ni nak tunggu jd betul2 teruk agaknya br la nak ambil tindakkan ni semua disebabkan sikap politicians yg tamak dan fikirkan diri sendiri
1000,20/10/2020,0.001325147,0.131189594,0.867485258,negative,Shah Alam,marah,"boleh', 'setiap', 'kali', 'nak', 'marah', 'tu', 'cuba', 'menjauhkan', 'diri', 'berdiam'",boleh setiap kali nak marah tu cuba menjauhkan diri berdiam
1001,20/10/2020,0.001358223,0.134464092,0.864177685,negative,Shah Alam,#COVID19,"masih', 'ada', 'yang', 'memandang', 'remeh', 'cara', 'pakai', 'pelitup', 'muka', 'yang', 'betul', 'fungsi', 'pelitup', 'muka', 'sebagai', 'perisai', 'diri', 'tidak', 'berkesan', 'jika', 'pakai', 'di', 'dagu', 'letak', 'di', 'dahi', 'kepala', 'atau', 'gantung', 'di', 'telinga', 'ingat', 'melindungi', 'diri', 'daripada', 'dijangkiti', 'covid19', 'adalah', 'tanggungjawab', 'sendiri'",masih ada yang memandang remeh cara pakai pelitup muka yang betul fungsi pelitup muka sebagai perisai diri tidak berkesan jika pakai di dagu letak di dahi kepala atau gantung di telinga ingat melindungi diri daripada dijangkiti covid19 adalah tanggungjawab sendiri
1002,20/10/2020,0.002049796,0.202929815,0.795020389,negative,Shah Alam,sedih,"jangan', 'mengadu', 'penat', 'kita', 'sedih', 'kita', 'dekat', 'orang', 'yang', 'kau', 'baru', 'kenal', 'kalau', 'rasa', 'tak', 'selesa', 'cukup', 'mengadu', 'dekat', 'diri', 'sendiri'",jangan mengadu penat kita sedih kita dekat orang yang kau baru kenal kalau rasa tak selesa cukup mengadu dekat diri sendiri
1003,19/10/2020,0.224529872,0.767715427,0.007754701,neutral,Shah Alam,bunuh diri,"nickasyrf', 'but', 'there', 'is', 'one', 'acquaitance', 'suka', 'bgtau', 'merata', 'yg', 'dia', 'cuba', 'utm', 'bunuh', 'diri', 'banyak', 'kaki', 'tapi', 'tak', 'berjaya', 'jaya', 'naik', 'annoyed', 'pulak'",nickasyrf but there is one acquaitance suka bgtau merata yg dia cuba utm bunuh diri banyak kaki tapi tak berjaya jaya naik annoyed pulak
1004,18/10/2020,0.000842217,0.083379472,0.915778311,negative,Shah Alam,sedih,"sedih', 'la', 'keje', 'dgn', 'org', 'yg', 'ingat', 'diri', 'dia', 'jer', 'betul', 'apa', 'yg', 'kita', 'buat', 'ada', 'jer', 'salah'",sedih la keje dgn org yg ingat diri dia jer betul apa yg kita buat ada jer salah
1005,17/10/2020,0.00688909,0.682019878,0.311091032,neutral,Shah Alam,sedih,"nurazieka', 'takpe', 'its', 'okay', 'to', 'be', 'sad', 'and', 'disappointed', 'lepas', 'tu', 'kita', 'move', 'on', 'kita', 'kuatkan', 'diri', 'and', 'cari', 'client', 'yang', 'ikhlas', 'dengan', 'kita', 'macam', 'kita', 'ikhlas', 'dengan', 'dia', 'i', 'reward', 'client', 'i', 'i', 'bagi', 'gifts', 'etc', 'sebab', 'i', 'appreciate', 'tingkatkan', 'diri', 'nak', 'sedih', 'kejap', 'takpe', 'kan'",nurazieka takpe its okay to be sad and disappointed lepas tu kita move on kita kuatkan diri and cari client yang ikhlas dengan kita macam kita ikhlas dengan dia i reward client i i bagi gifts etc sebab i appreciate tingkatkan diri nak sedih kejap takpe kan
1006,17/10/2020,0.001191328,0.117941444,0.880867229,negative,Shah Alam,marah,"sorry', 'la', 'tak', 'taste', 'takyah', 'la', 'nk', 'marah', 'elok', 'kan', 'diri', 'tu'",sorry la tak taste takyah la nk marah elok kan diri tu
1007,17/10/2020,0.00041268,0.040855345,0.958731975,negative,Shah Alam,sedih,"curang', 'rileks', 'lah', 'bukan', 'sama', 'sama', 'curang', 'ke', 'kemon', 'laah', 'xyah', 'sedih', 'sangat', 'jangan', 'salah', 'kan', 'org', 'kalau', 'diri', 'sendiri', 'pun', 'sama'",curang rileks lah bukan sama sama curang ke kemon laah xyah sedih sangat jangan salah kan org kalau diri sendiri pun sama
1008,16/10/2020,0.01342866,0.976705626,0.009865713,neutral,Shah Alam,marah,"ptrnrzffh', 'bigcatnergy', 'bunuh', 'diri', 'aje', 'lah', 'the', 'mines', 'pun', 'tak', 'tau'",ptrnrzffh bigcatnergy bunuh diri aje lah the mines pun tak tau
1009,16/10/2020,0.000328927,0.032563729,0.967107345,negative,Shah Alam,bunuh diri,"weh', 'serius', 'la', 'sumpa', 'takut', 'siaa', 'wtf', 'do', 'kalau', 'tak', 'perform', 'gentle', 'aku', 'bunuh', 'diri'",weh serius la­ sumpa takut siaa wtf do kalau tak perform gentle aku bunuh diri
1010,15/10/2020,0.006168142,0.610646014,0.383185845,neutral,Shah Alam,marah,"abdulaqmal', 'haha', 'akan', 'bunuh', 'diri', 'jugak', 'ke'",abdulaqmal haha akan bunuh diri jugak ke
1011,15/10/2020,0.00082275,0.081452249,0.917725001,negative,Shah Alam,sedih,"yess', 'actually', 'tak', 'boleh', 'tipu', 'diri', 'sendiri', 'tengah', 'menghitung', 'hari', 'setiap', 'kali', 'org', 'msg', 'doakan', 'semuanya', 'berjalan', 'lancar', 'jadi', 'sebak', 'jadi', 'sedih', 'menangis', 'sebab', 'risauuuu'",yess actually tak boleh tipu diri sendiri tengah menghitung hari setiap kali org msg doakan semuanya berjalan lancar jadi sebak jadi sedih menangis sebab risauuuu
1012,14/10/2020,0.000554773,0.054922564,0.944522662,negative,Shah Alam,bunuh diri,"baca', 'komen', 'mostly', 'duk', 'melawak', 'kalau', 'artis', 'korea', 'bunuh', 'diri', 'sebab', 'depression', 'konon', 'tau', 'nak', 'bersedih', 'mental', 'illness', 'is', 'highly', 'probable', 'in', 'this', 'case', 'duk', 'melawak', 'macam', 'orang', 'takde', 'akal', 'buat', 'apa'",baca komen mostly duk melawak kalau artis korea bunuh diri sebab depression konon tau nak bersedih mental illness is highly probable in this case duk melawak macam orang takde akal buat apa
1013,14/10/2020,0.001005515,0.09954595,0.899448535,negative,Shah Alam,kecewa,"kecewa', 'aku', 'dgn', 'aminur', 'assrul', 'sekarang', 'dia', 'nk', 'berniat', '2', 'minggu', 'ni', 'ubah', 'diri', 'jadi', 'shukri', 'yahya', 'aku', 'kecewa', 'sbb', 'dia', 'tk', 'takut', 'tuhan', 'ke', 'nk', 'ubah2', 'diri', 'sendiri', 'ni', 'aku', 'rasa', 'aku', 'sebagai', 'kawan', 'dh', 'failed'",kecewa aku dgn aminur assrul sekarang dia nk berniat 2 minggu ni ubah diri jadi shukri yahya aku kecewa sbb dia tk takut tuhan ke nk ubah2 diri sendiri ni aku rasa aku sebagai kawan dh failed 
1014,13/10/2020,0.531995683,0.463324274,0.004680043,negative,Shah Alam,#KitaJagaKita,"terima', 'kasih', 'kepada', 'rakan', 'rakan', 'ngo', 'pengikut', 'dan', 'semua', 'yang', 'percaya', 'dengan', 'gerak', 'kerja', 'kami', 'kita', 'wajib', 'hentikan', 'rantaian', 'ini', 'dan', 'kita', 'mampu', 'lakukan', 'jaga', 'diri', 'jaga', 'kebersihan', 'jaga', 'jarak', 'fizikal', 'selamat', 'berehat', 'kita', 'jaga', 'kita'",terima kasih kepada rakan rakan ngo pengikut dan semua yang percaya dengan gerak kerja kami kita wajib hentikan rantaian ini dan kita mampu lakukan jaga diri jaga kebersihan jaga jarak fizikal selamat berehat kita jaga kita
1015,13/10/2020,0.01004167,0.98,0.00995833,neutral,Shah Alam,#KitaJagaKita,"jangan', 'pkpb', 'lama', 'lama', 'lagi', 'susah', 'untuk', 'semua', 'orang', 'nak', 'keluar', 'makan', 'kerja', 'anak', 'anak', 'nak', 'sekolah', 'semua', 'tapi', 'untuk', '2', 'minggu', 'pkpb', 'jangan', 'risau', 'familia', 'fried', 'chicken', 'masih', 'akan', 'menemani', 'anda', 'jaga', 'diri', 'semua', 'rakyat', 'malaysia', 'kita', 'belum', 'menang', 'pkp', 'kita', 'jaga', 'kita', 'malaysian', 'food'",jangan pkpb lama lama lagi susah untuk semua orang nak keluar makan kerja anak anak nak sekolah semua tapi untuk 2 minggu pkpb jangan risau familia fried chicken masih akan menemani anda jaga diri semua rakyat malaysia kita belum menang pkp kita jaga kita malaysian food
1016,13/10/2020,0.668769398,0.327918296,0.003312306,positive,Shah Alam,#KitaJagaKita,"program', 'free', 'sim', 'card', 'antara', 'yang', 'dah', 'dapat', 'belajar', 'rajin', 'rajin', 'sayang', 'tolong', 'mak', 'ayah', 'hanya', 'kita', 'je', 'mampu', 'mengubah', 'nasib', 'diri', 'kita', 'kita', 'jaga', 'kita', 'marina', 'dandy', 'belanja'",program free sim card antara yang dah dapat belajar rajin rajin sayang tolong mak ayah hanya kita je mampu mengubah nasib diri kita kita jaga kita marina dandy belanja
1017,13/10/2020,0.002299616,0.227661965,0.770038419,negative,Shah Alam,sedih,"sedih', 'cerita', 'nie', 'sanggup', 'korban', 'diri', 'agar', 'semua', 'orang', 'yang', 'dia', 'sayang', 'terselamat', 'haunting', 'of', 'bly', 'manor'",sedih cerita nie sanggup korban diri agar semua orang yang dia sayang terselamat haunting of bly manor
1018,12/10/2020,0.007134879,0.706353026,0.286512095,neutral,Shah Alam,sedih,"terima', 'kasih', 'yg', 'wish', 'jgn', 'sedih', 'jgn', 'stress', 'haha', 'mmg', 'take', 'note', 'betul', 'ada', 'juga', 'wish', 'yg', 'membina', 'diri', 'haha', 'sayang', 'semua'",terima kasih yg wish jgn sedih jgn stress haha mmg take note betul ada juga wish yg membina diri haha sayang semua
1019,12/10/2020,0.001060284,0.104968074,0.893971643,negative,Shah Alam,marah,"cuba', 'menahan', 'diri', 'dari', 'marah'",cuba menahan diri dari marah
1020,12/10/2020,0.001684446,0.166760189,0.831555365,negative,Shah Alam,sedih,"kasihan', 'kawan', 'kawan', 'yang', 'ada', 'show', 'teater', 'hujung', 'minggu', 'ni', 'minggu', 'depan', 'latihan', 'saja', 'dah', 'makan', '2', 'bulan', 'tiba', 'tiba', 'kena', 'batal', 'macam', 'tu', 'je', 'membayangkan', 'saja', 'pun', 'dah', 'sedih', 'inikan', 'pula', 'empunya', 'diri'",kasihan kawan kawan yang ada show teater hujung minggu ni minggu depan latihan saja dah makan 2 bulan tiba tiba kena batal macam tu je membayangkan saja pun dah sedih inikan pula empunya diri
1021,12/10/2020,0.000149785,0.014828691,0.985021524,negative,Shah Alam,marah,"marah', 'sangat', 'dah', 'aku', 'rasa', 'diri', 'ini', 'semua', 'sebab', 'kebodohan', 'orang', 'atas', 'yang', 'tak', 'dapat', 'dibendung', 'orang', 'lain', 'yang', 'kena', 'tanggung', 'macam'",marah sangat dah aku rasa diri ini semua sebab kebodohan orang atas yang tak dapat dibendung orang lain yang kena tanggung macam
1022,12/10/2020,0.008084117,0.800327552,0.191588332,neutral,Shah Alam,bunuh diri,"aku', 'boleh', 'bunuh', 'diri', 'au', 'dapat', 'majikan', 'macam', 'ni', 'cakap', 'career', 'development', 'but', 'act', 'kau', 'nak', 'cut', 'cost', 'company', 'and', 'alasan', 'aku', 'fast', 'learner', 'tu', 'bagi', 'kerja', 'untuk', '2', 'dept'",aku boleh bunuh diri au dapat majikan macam ni cakap career development but act kau nak cut cost company and alasan aku fast learner tu bagi kerja untuk 2 dept
1023,12/10/2020,0.007296099,0.722313834,0.270390067,neutral,Shah Alam,#KitaJagaKita,"people', 'please', 'pkpb', 'bukan', 'masanya', 'untuk', 'kau', 'balik', 'kampung', 'duduk', 'rumah', 'diam', 'diam', 'jaga', 'diri', 'kita', 'jaga', 'kita'",people please pkpb bukan masanya untuk kau balik kampung duduk rumah diam diam jaga diri kita jaga kita
1024,12/10/2020,0.004781018,0.473320788,0.521898194,negative,Shah Alam,bunuh diri,"zaidybala', 'sian', 'akak', 'ni', 'zaid', 'kena', 'kecam', 'kang', 'dia', 'bunuh', 'diri', 'kang'",zaidybala sian akak ni zaid kena kecam kang dia bunuh diri kang
1025,11/10/2020,0.000102733,0.010170533,0.989726735,negative,Shah Alam,marah,"makin', 'nak', 'habis', 'praktikal', 'makin', 'malas', 'pastu', 'nanti', 'marah', 'diri', 'sendiri', 'kerja', 'tak', 'siap'",makin nak habis praktikal makin malas pastu nanti marah diri sendiri kerja tak siap 
1026,11/10/2020,0.002236406,0.221404166,0.776359428,negative,Shah Alam,bunuh diri,"gilababi', 'pompuan', 'ni', 'memang', 'nak', 'bunuh', 'diri', 'ke', 'apa'",gilababi pompuan ni memang nak bunuh diri ke apa
1027,11/10/2020,0.001549862,0.153436349,0.845013788,negative,Shah Alam,bunuh diri,"dinulnaim', 'ok', 'x', 'mabuk', 'tp', 'nk', 'bunuh', 'diri', 'kot', 'yg', 'tecedok', 'tu', 'ok', 'x'",dinulnaim ok x mabuk tp nk bunuh diri kot yg tecedok tu ok x
1028,8/10/2020,0.005977873,0.591809444,0.402212683,neutral,Shah Alam,#KitaJagaKita,"gais', 'now', 'kes', 'cov19', 'dah', 'naik', '3', 'angka', 'hokey', 'yez', 'makin', 'worst', 'kita', 'tengok', 'semakin', 'hari', 'semakin', 'naik', 'angka', 'risau', 'kan', 'please', 'gais', 'now', 'dah', 'tiba', 'masa', 'kita', 'semua', 'bangkit', 'bersatu', 'jaga', 'diri', 'satu', 'sama', 'lain', 'keep', 'your', 'distance', 'stay', 'safe', 'stay', 'calm', 'kita', 'jaga', 'kita'",gais now kes cov19 dah naik 3 angka hokey yez makin worst kita tengok semakin hari semakin naik angka risau kan please gais now dah tiba masa kita semua bangkit bersatu jaga diri satu sama lain keep your distance stay safe stay calm kita jaga kita
1029,8/10/2020,0.007029255,0.695896254,0.297074491,neutral,Shah Alam,bunuh diri,"ghost', 'pepper', 'coca', 'cola', 'tu', 'macam', 'menarik', 'tapi', 'yelah', 'betul', 'bunuh', 'diri', 'tu'",ghost pepper coca cola tu macam menarik tapi yelah betul bunuh diri tu
1030,7/10/2020,0.000107632,0.010655615,0.989236752,negative,Shah Alam,kecewa,"nak', 'nangis', 'sebab', 'kecewa', 'dengan', 'diri', 'sendiri'",nak nangis sebab kecewa dengan diri sendiri
1031,7/10/2020,0.104398789,0.886645199,0.008956012,neutral,Shah Alam,sedih,"sedih', 'baca', 'thread', 'ni', 'fara', 'sila', 'jadikan', 'diri', 'sendiri', 'manusia', 'yg', 'lebih', 'bersyukur', 'berganda2', 'for', 'parents', 'yg', 'gadaikan', 'mcm2', 'utk', 'anak2', 'yg', 'masuk', 'belajar', 'semoga', 'digantikan', 'dengan', 'rezeki', 'yg', 'lebih', 'besar', 'dan', 'berganda2'",sedih baca thread ni fara sila jadikan diri sendiri manusia yg lebih bersyukur berganda2 for parents yg gadaikan mcm2 utk anak2 yg masuk belajar semoga digantikan dengan rezeki yg lebih besar dan berganda2
1032,7/10/2020,0.473318645,0.521414541,0.005266814,neutral,Shah Alam,#COVID19,"691', 'new', 'cases', 'yesterday', 't', 'thought', 'Msia', 'dah', 'ok', 'dari', 'covid19', 'apalah', 'politician', 'ni', 'youre', 'supposed', 'to', 'be', 'on', 'our', 'side', 'youre', 'just', 'pentingkan', 'diri', 'sendiri', 'je', 'what', 'u', 'think', 'if', 'malaysia', 'economy', 'go', 'on', 'collapse', 'what', 'kind', 'of', 'country', 'you', 'want', 'to', 'lead', 'adestroyed', 'nation', 'muhyiddinout'",691 new cases yesterday t thought Msia dah ok dari covid19 apalah politician ni youre supposed to be on our side youre just pentingkan diri sendiri je what u think if malaysia economy go on collapse what kind of country you want to lead adestroyed nation muhyiddinout
1033,6/10/2020,0.002906936,0.287786626,0.709306439,negative,Shah Alam,marah,"amaldeano', 'hanifjamals', 'kannnn', 'cuba', 'la', 'ngaku', 'je', 'kesalahan', 'diri', 'lepastu', 'mohon', 'maaf', 'secara', 'terbuka', 'lagi', 'buat', 'rakyat', 'marah', 'ada', 'lah', 'kunun', 'takda', 'double', 'standard', 'la', 'apa', 'la'",amaldeano hanifjamals kannnn cuba la ngaku je kesalahan diri lepastu mohon maaf secara terbuka lagi buat rakyat marah ada lah kunun takda double standard la apa la
1034,6/10/2020,0.001721777,0.170455879,0.827822345,negative,Shah Alam,#KitaJagaKita,"kene', 'fikir', 'semua', 'aspek', 'kalau', 'nk', 'bt', 'pkp', 'nie', 'kesian', 'org', 'yg', 'meniaga', 'tepi', 'jln', 'tu', 'kite', 'tk', 'ddk', 'tmpt', 'diaorg', 'kite', 'tk', 'rase', 'payah', 'tu', 'mcm', 'mane', 'kite', 'ikut', 'jela', 'sop', 'utk', 'elakkan', 'diri', 'kite', 'dari', 'kene', 'virus', 'nie', 'kita', 'jaga', 'kita', 'je', 'okieee'",kene fikir semua aspek kalau nk bt pkp nie kesian org yg meniaga tepi jln tu kite tk ddk tmpt diaorg kite tk rase payah tu mcm mane kite ikut jela sop utk elakkan diri kite dari kene virus nie kita jaga kita je okieee
