tweetID,month,date,positiveScore,neutralScore,negativeScore,sentimentType,near,keyword,tweet,,
1453,November,28/11/2020,0.000224074,0.022183323,0.977592603,negative,Kuala Lumpur,bunuh diri,saya tunggu je saat ni nanti kalau mahkamah tolak permohonan fasakh saya nama tuan nama hakim mahkamah syariah adalah punca saya bunuh diri nanti tiba tiba aku rasa macam psychonya ada client macam ni kes baru prosiding pra bicara kot allahu,,
1454,November,28/11/2020,0.000387648,0.038377194,0.961235158,negative,Kuala Lumpur,marah,dr locum u all ade baca tak berita org nak bunuh diri tu us yg mana ea him dia nak masuk sungai nak bunuh diri tapi lepas nampak buaya dia patah balik tak jadi nak bunuh diri hahahahahaha crack sialla,,
1455,November,28/11/2020,0.001342659,0.132923216,0.865734126,negative,Kuala Lumpur,bunuh diri,umur tahun i banyak kali nak tikam dada i time family tidur tapi masa tu dah sekolah ustazah cakap kalau umur i bunuh diri masuk syurga tapi parent yang tanggung dosa kita then i batalkan niat setiap kali teringat ayat tu,,
1456,November,27/11/2020,0.001772208,0.175448602,0.82277919,negative,Kuala Lumpur,bunuh diri,dulu masa i kecik i selalu doa dekat tuhan ambik la nyawa i ni i tak tahan dah nak hidup pernah rasa nak bunuh diri nak lari rumah semua i kena buat i dah start masak umur i tahun i iron baju adik adik sekolah umur i tahun kemas rumah basuh baju apa semua huhu,,
1457,November,27/11/2020,0.000311265,0.030815238,0.968873497,negative,Kuala Lumpur,bunuh diri,baca pasal luahan seorang mak tentang anak yg depression sampai nak bunuh diri tu not to blame mak atau anak si anak baru tahun dan mak pun bukan jenis yg lepas tangan tp sbbkan luahan tu replies org duk condemn mak samakan diri sendiri dgn budak tu blame their parents,,
1458,November,27/11/2020,0.001219954,0.120775485,0.87800456,negative,Kuala Lumpur,bunuh diri,nak bunuh diri nampak buaya tak jadi hmm,,
1459,November,26/11/2020,0.00201292,0.199279036,0.798708045,negative,Kuala Lumpur,sedih,kdg rasa sedih pn ada sbb orang lain ada ja yg rindu tp aku ada ke tidak sama saja but its okay kita jaga diri sndiri,,
1460,November,26/11/2020,0.002170259,0.214855624,0.782974118,negative,Kuala Lumpur,sedih,jgn dilayan sedih tu allah senantiasa di sisi kita tak kira kita ni siapa wpun yg tak sembab dia ada hikmah di sebalik segala kejadian first tgk kelemahan diri lepas tu baiki diri dan teruskan usaha kami doa yg terbaik buat tuan,,
1461,November,25/11/2020,0.000313269,0.031013585,0.968673146,negative,Kuala Lumpur,bunuh diri,im so stress and sad rasa nak bunuh diri pun ada penattt,,
1462,November,25/11/2020,0.002136754,0.211538661,0.786324584,negative,Kuala Lumpur,sedih,ada baca kalau cepat sedih ni ada masalah dengan diri,,
1463,November,25/11/2020,0.000562048,0.055642764,0.943795188,negative,Kuala Lumpur,marah,aku nak maki aku nak maki fuhhhh marah nya rasa sekarang ni bayangkan kalau baba aku diorang buat mcm ni weh panas betul hati ish ni bukan bapak aku pun aku panas ni lect yg teruk pun aku force diri masuk tau,,
1464,November,25/11/2020,0.003683606,0.36467695,0.631639444,negative,Kuala Lumpur,kecewa,united liverpool fans kene ajar fans arsenal bagaimana nak yakin walau dalam saat kritikal hati kene jaga punyalah rasa rendah diri bagus dah tapi sedih juga diri selalu kecewa bangkit coyg,,
1465,November,25/11/2020,0.007332311,0.725898765,0.266768925,neutral,Kuala Lumpur,sedih,aku ingat skill editing aku paling hampeh tp melihatkan skill org lain lg sedih maka layaklah aku bangga dgn diri sendiri,,
1466,November,24/11/2020,0.009508733,0.941364518,0.04912675,neutral,Kuala Lumpur,sedih,i heard berita said mahasiswa perlu biasakan diri dengan sistem pembelajaran atas talian bla bla bla so are you saying that we will not having class like usual until grad ke nanti ergh sedih,,
1467,November,24/11/2020,0.004162799,0.412117097,0.583720104,negative,Kuala Lumpur,marah,sfaizovic haha tahu taknak marah hahaha relax lah yg penting jaga diri sendiri,,
1468,November,24/11/2020,0.001165385,0.115373133,0.883461482,negative,Kuala Lumpur,sedih,entahlah sedih betul nak luah pun sendiri luah kat diri sendiri,,
1469,November,24/11/2020,0.001722356,0.170513248,0.827764396,negative,Kuala Lumpur,marah,jgn gelak kan org kena kat diri sendiri tau pulak marah so matang sikit yer cik abg,,
1470,November,24/11/2020,0.000295714,0.029275646,0.970428641,negative,Kuala Lumpur,bunuh diri,silap besar kena tangkap dengan vat ni penjenayah berat lebih rela bunuh diri bila tahu vat turun buru dorang,,
1471,November,24/11/2020,0.000474271,0.046952801,0.952572928,negative,Kuala Lumpur,sedih,kimak nak jadi gayboy pastuh x nk jadi diri sendiri sedih hidup kau,,
1472,November,24/11/2020,0.001087255,0.107638288,0.891274456,negative,Kuala Lumpur,sedih,learn from home ni memang susah betul boleh kata tiap masa fikiran ni bercampur baur sampai hari motivate diri sendiri sedih betul hidup lonely ni kan hmm,,
1473,November,23/11/2020,0.000613767,0.060762928,0.938623305,negative,Kuala Lumpur,bunuh diri,sekarang aku rasa nak bunuh diri je,,
1474,November,23/11/2020,0.000502433,0.049740899,0.949756667,negative,Kuala Lumpur,bunuh diri,damn ada org bunuh diri,,
1475,November,23/11/2020,0.000857715,0.084913797,0.914228488,negative,Kuala Lumpur,bunuh diri,org bunuh diri ni banyaknya kes cinta dgn muflis je,,
1476,November,23/11/2020,0.000510999,0.050588868,0.948900133,negative,Kuala Lumpur,bunuh diri,ro staf meninggal dunia dengar cita bunuh diri,,
1477,November,23/11/2020,0.004872536,0.482381053,0.512746411,negative,Kuala Lumpur,bunuh diri,bila lepas makan durian pakai mask lepas tu sendawa besar perghhhh rasa mcm bunuh diri,,
1478,November,22/11/2020,0.003233409,0.32010754,0.67665905,negative,Kuala Lumpur,kecewa,syikinmunir ceitt podaa hahaha tak laa aku bawa laptop pun rasa macam bodoh je kenapa bawak kecewa dengan diri aku,,
1479,November,22/11/2020,0.002703995,0.267695488,0.729600517,negative,Kuala Lumpur,sedih,selama hari aku duduk hospital ni macam perangai orang yang aku tengok syukur alhamdulillah aku diberikan kekuatan lagi untuk menguruskan diri sendiri paling sedih bila tengok uncle kat sini takda siapa yang datang teman uruskan dia,,
1480,November,22/11/2020,0.008612708,0.852658138,0.138729153,neutral,Kuala Lumpur,bunuh diri,sitinoraisyah ohhh nak hangang jalan kat atas jambatan bunuh diri tu hahaha,,
1481,November,21/11/2020,0.003185329,0.315347618,0.681467053,negative,Kuala Lumpur,sedih,sedih pulak ingat abang fairuz he was once a kind soul to me sedih sgt tak dpt jumpa dia before dia pergi sbb aku tgh ada issue dgn diri aku gak time tu,,
1482,November,21/11/2020,0.000921342,0.091212865,0.907865793,negative,Kuala Lumpur,bunuh diri,jalan terbaik kalau ade apa masalah jangan pedulik orang happy kan diri sendiri dulu supaya tak memendam rasa masalah lidah manusia mmg tajam perangai sesama manusia mmg kejam tapi jangan lah sampai bunuh diri,,
1483,November,20/11/2020,0.007356275,0.72827124,0.264372485,neutral,Kuala Lumpur,bunuh diri,nurulaissa seperti cobaan bunuh diri di situ,,
1484,November,19/11/2020,0.003499849,0.346485054,0.650015097,negative,Kuala Lumpur,bunuh diri,kungfuheidi mayhem ni bagi aku legend pencetus vocalist mati bunuh diri kawan sempat pegi e beli camera pakai buang ambik gambar then print as cover album legend,,
1485,November,19/11/2020,0.000627724,0.062144687,0.937227589,negative,Kuala Lumpur,bunuh diri,ada terfikir nak bunuh diri ke,,
1486,November,19/11/2020,0.002787439,0.275956412,0.721256149,negative,Kuala Lumpur,bunuh diri,kena move my ass out from office now cause wth seram la jadi orang paling last dalam office teringat orang bunuh diri belakang opis ni,,
1487,November,19/11/2020,0.003095855,0.306489673,0.690414472,negative,Kuala Lumpur,marah,note to self kalau nak lepaskan marah geram kat diri sendiri make sure kuku pendek sakit,,
1488,November,19/11/2020,0.000889791,0.088089322,0.911020887,negative,Kuala Lumpur,marah,rasa diri useless tak marah tak benci cuma rasa hiba kenangkan nasib uhuks,,
1489,November,18/11/2020,0.00269875,0.267176247,0.730125003,negative,Kuala Lumpur,marah,okay kene marah tk cari yg beginner punya enggak sedar diri loh azyan,,
1490,November,18/11/2020,0.009416515,0.932234963,0.058348522,neutral,Kuala Lumpur,#KitaJagaKita,hidup ini hanya sementara di dunia persinggahan ini selagi bernafas laksanakan apa yang wajib dan jangan sesekali abai diri sendiri self reminder kita jaga kita,,
1491,November,17/11/2020,0.008544969,0.845951892,0.14550314,neutral,Kuala Lumpur,bunuh diri,mistadanz bukankah yg beriman jugak turut diuji keimanan mereka sebab tu kes bunuh diri bnyak sbb takde sokongan moral,,
1492,November,17/11/2020,0.006223878,0.616163922,0.3776122,neutral,Kuala Lumpur,#COVID19,pada hari ini tiap tiap diri dibalas dengan apa yang telah diusahakannya tidak ada hukuman yang tidak adil pada hari ini sesungguhnya allah amat cepat hitungan hisabnya surah ghafir ayat tadabbur ayat alquran covid malaysia sejahtera,,
1493,November,16/11/2020,0.002914796,0.288564806,0.708520398,negative,Kuala Lumpur,bunuh diri,orang bunuh diri selamatkan ambulans iykyk,,
1494,November,16/11/2020,0.004424271,0.438002844,0.557572885,negative,Kuala Lumpur,sedih,imtsarasophia betul kan kadang tak guna sedih perkara yg tak penting better sibuk kan diri bru la masalah hilang keep it up sis,,
1495,November,16/11/2020,0.0077991,0.772110942,0.220089957,neutral,Kuala Lumpur,marah,sebab marah diri sendiri silap print cheque aku order roti planta roti bakar teh tarik untuk breakfast,,
1496,November,16/11/2020,0.063689022,0.926947868,0.00936311,neutral,Kuala Lumpur,#KitaJagaKita,jangan sekadar memilih yang murah sahaja penting juga memilih yang mampu milik untuk diri dan keluarga jangan lama sangat survey pelan dan quotation kita makin tua nilai pun makin meningkat hibah takaful medical card mampu milik kita jaga kita,,
1497,November,16/11/2020,0.000807402,0.079932772,0.919259826,negative,Kuala Lumpur,marah,sekejap craving nak makan itu ini kejap rindu mak abah kejap rindu afiq kejap nak marah diri sndiri kejap nak nangis hm lepasni apa pula,,
1498,November,15/11/2020,0.003289876,0.325697755,0.671012369,negative,Kuala Lumpur,marah,biarlah zizi tu nk buat mv selawat apa masalah dia nk ckp dia tk layak cuba tengok diri sendiri dulu elok ke tak marah betul aku,,
1499,November,15/11/2020,0.000927754,0.091847635,0.907224611,negative,Kuala Lumpur,kecewa,aku tak marah sapa sapa but ntah aku kecewa dengan diri sendiri sebab mudah sayang orang,,
1500,November,13/11/2020,0.007777853,0.770007414,0.222214733,neutral,Kuala Lumpur,marah,pensyarah guru dan online teaching wajib baca di hari jumaat yg mulia ni saya nk ckp psl diri saya dan yg lain kita selalu marah pelajar adakah kita sempurna mengajar online kita semua cuba buat yg terbaik tp kita susah nk percaya pelajar pun buat yg terbaik,,
1501,November,12/11/2020,0.008209602,0.812750549,0.17903985,neutral,Kuala Lumpur,marah,nursyafaa bunuh diri ke aduhh dah ada patient ve,,
1502,November,12/11/2020,0.003245007,0.321255721,0.675499271,negative,Kuala Lumpur,marah,betullah seingat aku ampa nampak depa marah je ampa nampak azalina dalam diri depa,,
1503,November,12/11/2020,0.004246687,0.420421993,0.57533132,negative,Kuala Lumpur,marah,hidup ni kita janganlah nk pikir diri sendiri je pikir org laen sama kang ckp bo tau pulak marah tapi xsedor diri yg perbuatan tu mmg bo x pasal kene home quarantine,,
1504,November,11/11/2020,0.003089666,0.305876918,0.691033417,negative,Kuala Lumpur,#KitaJagaKita,bukan susah pun nak ikut sop cerdikkan diri sedikit dan elakkan diri daripada menjadi ejen penularan covid kita jaga kita,,
1505,November,11/11/2020,0.000900022,0.089102186,0.909997791,negative,Kuala Lumpur,sedih,nikshariff hehe sedih n meroyan teruk cam tiada da org lain di dunia nie itulaa kehidupan akan ad silih berganti tiada y hakiki ingat jangan pernah letak kpercyaan itu pdanya simpan secebis rsa dlm diri agar kita tidak jtuh rebah buat kali seterusnya,,
1506,November,11/11/2020,0.006352261,0.628873824,0.364773915,neutral,Kuala Lumpur,marah,this kind of woman with her lucky mouth paling tercabar bila perempuan mcm ni laa hanya fikir diri sendiri and act though lpas tu claim lelaki panas baran la suka marah la suka cari gaduh pasal bagi middle finger kang kata takda attitude aiii geram plak tgok,,
1507,November,11/11/2020,0.000539986,0.053458656,0.946001357,negative,Kuala Lumpur,marah,jangan marah kawan sebab taknak bantu kita bila kena musibah tapi marah lah diri sendiri sebab sabotaj diri sendiri sebab tak mau ambil takaful masa sihat musibah kita tak boleh rancang tapi ambil takaful kita boleh rancang,,
1508,November,9/11/2020,0.003956259,0.391669618,0.604374124,negative,Kuala Lumpur,marah,tengah marah dengan diri sendiri terlewat untuk appoitment penting,,
1509,November,8/11/2020,0.001216722,0.120455501,0.878327777,negative,Kuala Lumpur,marah,yep aku tak boleh bla betul org marah org lain keluar nak keluar pi keluar tapi jaga diri ikut sop itu saja kalau tak ikut sop membabi buta saja aku pun marahhhh,,
1510,November,7/11/2020,0.00597364,0.591390398,0.402635962,neutral,Kuala Lumpur,bunuh diri,griezman ni elok bunuh diri jela lagi bagus,,
1511,November,7/11/2020,0.005156959,0.51053891,0.484304131,neutral,Kuala Lumpur,bunuh diri,szzanaaa vid org bunuh diri tp bomba slamat kn dgn cara tendang tuh pastu dia make fun of that person yg bunuh diri tu,,
1512,November,7/11/2020,0.000480144,0.047534298,0.951985557,negative,Kuala Lumpur,sedih,sedih bila ayah text bagi wish nak reply pun sedih ayah jauh kat melaka tahun ni tak dapat jenguk ayah ayah kata tak pe dia suruh jaga diri jaga kesihatan nanti habis je semua ni orang balik kampung jumpa ayah ye,,
1513,November,7/11/2020,0.000222405,0.022018082,0.977759513,negative,Kuala Lumpur,bunuh diri,beritahu kami apa yg perlu kami buat utk meneruskan hidup x kan nak suruh kami merompak ke nak kena pinjam kat ah long kalau xde iman silap dh blh bunuh diri abah muhyiddinyassin tlg la kami rakyatmu ini mohon bantuan kalian retweet agar mslh kita semua dpt diatasi,,
1514,November,6/11/2020,0.000388226,0.03843434,0.961177435,negative,Kuala Lumpur,kecewa,berhenti mengharapkan sebuah perasaan cinta terhadap crush dengan harapan dia akan ada perasaan yang sama terhadap diri kau takut takut nanti kau kecewa dengan jawapan dia,,
1515,November,6/11/2020,0.024965127,0.965284524,0.009750349,neutral,Kuala Lumpur,bunuh diri,dhiasyafiqa suaidarosli aaaa jgn mengamuk n bunuh diri gais i syg u guys,,
1516,November,6/11/2020,0.000521662,0.05164452,0.947833818,negative,Kuala Lumpur,marah,menteri ni memang tak baca latest news ke apa erk ada yang sampai nak bunuh diri sebab hilang kerja tapi depa ni dok salahkan rakyat sebab sambung pkp haramjadah betui,,
1517,November,6/11/2020,0.000106728,0.010566026,0.989327246,negative,Kuala Lumpur,bunuh diri,wake up call sampai ada yang nak bunuh diri sebab rasis majikan fuck tak nampak lagi ke kerajaan takan nak semua orang malaysia ni bakar company rasis ni baru nampak yall,,
1518,November,5/11/2020,0.009446913,0.935244421,0.055308665,neutral,Kuala Lumpur,marah,woopserror twtcinta kalau video call ke ape ke mmg sy tak makeup pun even dekat socmed n video sy letak muka tak makeup tp sedih laa org yg kita harap support minat kita kata camtu ehe sokay la dah bebaskn diri daaa,,
1519,November,3/11/2020,0.347625808,0.64585045,0.006523742,neutral,Kuala Lumpur,bunuh diri,syrfdn we have billions people in the worlds hundreds or currency millions of places what if we find a better place suicide is a shortcut to another problem of course we cant say this what if kita nk bunuh diri sbb ex partner then only we found a better life partner in future,,
1520,November,3/11/2020,0.001716798,0.169963031,0.82832017,negative,Kuala Lumpur,marah,nk marah diri sendiri konfiden faham sop tapi salah rupanya skrg baru sedar nasi dh jd bubur dh la aku dh sebar dakyah tu ke semua org,,
1521,November,3/11/2020,0.001340691,0.132728448,0.865930861,negative,Kuala Lumpur,bunuh diri,kalau orang call polis nanti kena masuk jail baik aku bunuh diri je dulu tak ada tambah satu masalah lagi,,
1522,November,2/11/2020,0.005843687,0.578524994,0.415631319,neutral,Kuala Lumpur,marah,anda perlu menggunakan lebih otot untuk nampak marah tetapi kurang dari otot untuk senyum kenapa susahkan diri senyum lah kerana dunia anda pasti berubah jom senyum,,
1523,November,2/11/2020,0.003913206,0.387407398,0.608679396,negative,Kuala Lumpur,bunuh diri,asyik bunuh diri aja artis kpop ni rip park ji sun,,
1524,November,2/11/2020,0.000558959,0.055336906,0.944104135,negative,Kuala Lumpur,bunuh diri,asmahali oh yeke mysterious lagi lah ni kalau kene bunuh tuuu kesiannya die ada musuh ke kalau bunuh diri tuhh taktahu lah kan ada problem die,,
